,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,swimming_pool,state
3184,6061 Montignies-sur-Sambre,House,130000,3.0,,Semi equipped,0.0,,1.0,8.0,1.0,340.0,,382.0,2.0,, To be done up
3185,4032 CHNE,House,130000,2.0,90.0,Not installed,0.0,,,,1.0,42.0,90.0,,2.0,, To renovate
3186,8434 Westende,Apartment,130000,1.0,39.0,,1.0,,,,,,39.0,,,0.0, To be done up
3187,8800 Roeselare,House,130000,2.0,109.0,,0.0,,,,,,109.0,111.0,,0.0,
3188,4040 Herstal,House,130000,2.0,111.0,,,,,,,,111.0,335.0,3.0,, To renovate
3189,6001 Marcinelle,House,130000,2.0,110.0,Semi equipped,0.0,,,,1.0,200.0,110.0,379.0,3.0,, To be done up
3190,7700 Mouscron,House,130000,2.0,110.0,Not installed,0.0,,,,1.0,60.0,110.0,125.0,2.0,, To be done up
3191,3150 Haacht,Apartment block,35000000,,,,,,,,,,,,4.0,,
3192,7021 Havr,Apartment block,15000000,100.0,8800.0,Not installed,,,,,,,8800.0,45000.0,4.0,, Just renovated
3193,7021 HAVRE,House,15000000,70.0,10000.0,,0.0,,,,,,10000.0,43300.0,,,
3194,3000 RGION DE LEUVEN,Apartment block,13500000,,,,,,,,,,,,2.0,,
3195,7760 Celles,Other properties,10000000,90.0,3600.0,,,,,,,,3600.0,,4.0,, As new
3196,3090 Overijse,Castle,9500000,12.0,1100.0,Installed,0.0,,,,,,1100.0,500000.0,4.0,0.0, As new
3197,3090 Overijse,Castle,9500000,7.0,1100.0,Hyper equipped,,,,,,,1100.0,500000.0,4.0,0.0, Good
3198,1210 Saint-Josse-ten-Noode,Apartment block,7750000,,3220.0,,,,,,,,3220.0,,2.0,0.0, Good
3199,1000 Brussel,Apartment block,7700000,46.0,1875.0,Installed,1.0,,,,,,1875.0,480.0,3.0,0.0, Just renovated
3200,2000 Antwerp,Other properties,7000000,40.0,,,,,,,,,,,4.0,,
3201,2340 Vlimmeren,Manor house,6800000,8.0,1400.0,,0.0,,,,,,1400.0,229545.0,4.0,0.0, Good
3202,7000 Mons,Apartment block,6582000,64.0,,Hyper equipped,,,1.0,9.0,,,,1000.0,4.0,,
3203,9000 Gent,Apartment block,6500000,70.0,1800.0,,,,,,,,1800.0,,2.0,, As new
3204,9200 Dendermonde,Mixed-use building,6085000,,,,,,,,,,,,4.0,,
3205,8300 Knokke-Heist Knokke,Exceptional property,5900000,12.0,995.0,,,,,,,,995.0,,2.0,,
3206,2360 Oud-Turnhout,Villa,5900000,7.0,1007.0,Hyper equipped,0.0,,,,,,1007.0,77055.0,4.0,0.0, As new
3207,8300 Knokke,House,5900000,,1000.0,,0.0,,,,,,1000.0,250.0,,,
3208,2950 Kapellen,House,5850000,5.0,1130.0,Hyper equipped,0.0,,,,1.0,9000.0,1130.0,9312.0,4.0,0.0, As new
3209,1050 Ixelles,House,5825000,4.0,873.0,USA hyper equipped,0.0,,,,,,873.0,1340.0,3.0,, As new
3210,1380 Lasne,Villa,5750000,8.0,741.0,Hyper equipped,,,1.0,73.0,,,741.0,115000.0,4.0,, As new
3211,1000 Bruxelles,Mixed-use building,5585000,6.0,600.0,,,,,,,,600.0,600.0,2.0,, Just renovated
3212,2000 Antwerp,Mixed-use building,5550000,4.0,1200.0,Installed,,,1.0,65.0,,,1200.0,563.0,4.0,, Good
3213,5520 Onhaye,Castle,5500000,14.0,2300.0,Hyper equipped,0.0,,1.0,80.0,1.0,203900.0,2300.0,206200.0,4.0,0.0, As new
3214,5520 Onhaye,Castle,5500000,14.0,2300.0,USA installed,0.0,,,,,,2300.0,206263.0,4.0,, Good
3215,5350 Ohey,Exceptional property,5363000,4.0,490.0,Installed,0.0,,,,,,490.0,580608.0,4.0,, To renovate
3216,8300 Knokke-Heist,Villa,5250000,5.0,368.0,USA hyper equipped,,,,,1.0,1143.0,368.0,1143.0,4.0,0.0, As new
3217,1190 Forest,Apartment,5200000,20.0,2500.0,,,,,,,,2500.0,,,, As new
3218,2900 Schoten,Villa,5000000,7.0,1500.0,,0.0,,,,1.0,16500.0,1500.0,16750.0,4.0,, Good
3219,1480 Tubize,Villa,5000000,4.0,,,0.0,,,,,,,1100.0,4.0,0.0, As new
3220,2000 Antwerp,Apartment block,5000000,,,,,,,,,,,,,0.0,
3221,3150 Haacht,Apartment block,35000000,,,,,,,,,,,,4.0,,
3222,7021 Havr,Apartment block,15000000,100.0,8800.0,Not installed,,,,,,,8800.0,45000.0,4.0,, Just renovated
3223,7021 HAVRE,House,15000000,70.0,10000.0,,0.0,,,,,,10000.0,43300.0,,,
3224,3000 RGION DE LEUVEN,Apartment block,13500000,,,,,,,,,,,,2.0,,
3225,7760 Celles,Other properties,10000000,90.0,3600.0,,,,,,,,3600.0,,4.0,, As new
3226,3090 Overijse,Castle,9500000,12.0,1100.0,Installed,0.0,,,,,,1100.0,500000.0,4.0,0.0, As new
3227,3090 Overijse,Castle,9500000,7.0,1100.0,Hyper equipped,,,,,,,1100.0,500000.0,4.0,0.0, Good
3228,1210 Saint-Josse-ten-Noode,Apartment block,7750000,,3220.0,,,,,,,,3220.0,,2.0,0.0, Good
3229,1000 Brussel,Apartment block,7700000,46.0,1875.0,Installed,1.0,,,,,,1875.0,480.0,3.0,0.0, Just renovated
3230,2000 Antwerp,Other properties,7000000,40.0,,,,,,,,,,,4.0,,
3231,2340 Vlimmeren,Manor house,6800000,8.0,1400.0,,0.0,,,,,,1400.0,229545.0,4.0,0.0, Good
3232,7000 Mons,Apartment block,6582000,64.0,,Hyper equipped,,,1.0,9.0,,,,1000.0,4.0,,
3233,9000 Gent,Apartment block,6500000,70.0,1800.0,,,,,,,,1800.0,,2.0,, As new
3234,9200 Dendermonde,Mixed-use building,6085000,,,,,,,,,,,,4.0,,
3235,8300 Knokke-Heist Knokke,Exceptional property,5900000,12.0,995.0,,,,,,,,995.0,,2.0,,
3236,2360 Oud-Turnhout,Villa,5900000,7.0,1007.0,Hyper equipped,0.0,,,,,,1007.0,77055.0,4.0,0.0, As new
3237,8300 Knokke,House,5900000,,1000.0,,0.0,,,,,,1000.0,250.0,,,
3238,2950 Kapellen,House,5850000,5.0,1130.0,Hyper equipped,0.0,,,,1.0,9000.0,1130.0,9312.0,4.0,0.0, As new
3239,1050 Ixelles,House,5825000,4.0,873.0,USA hyper equipped,0.0,,,,,,873.0,1340.0,3.0,, As new
3240,1380 Lasne,Villa,5750000,8.0,741.0,Hyper equipped,,,1.0,73.0,,,741.0,115000.0,4.0,, As new
3241,1000 Bruxelles,Mixed-use building,5585000,6.0,600.0,,,,,,,,600.0,600.0,2.0,, Just renovated
3242,2000 Antwerp,Mixed-use building,5550000,4.0,1200.0,Installed,,,1.0,65.0,,,1200.0,563.0,4.0,, Good
3243,5520 Onhaye,Castle,5500000,14.0,2300.0,Hyper equipped,0.0,,1.0,80.0,1.0,203900.0,2300.0,206200.0,4.0,0.0, As new
3244,5520 Onhaye,Castle,5500000,14.0,2300.0,USA installed,0.0,,,,,,2300.0,206263.0,4.0,, Good
3245,5350 Ohey,Exceptional property,5363000,4.0,490.0,Installed,0.0,,,,,,490.0,580608.0,4.0,, To renovate
3246,8300 Knokke-Heist,Villa,5250000,5.0,368.0,USA hyper equipped,,,,,1.0,1143.0,368.0,1143.0,4.0,0.0, As new
3247,1190 Forest,Apartment,5200000,20.0,2500.0,,,,,,,,2500.0,,,, As new
3248,2900 Schoten,Villa,5000000,7.0,1500.0,,0.0,,,,1.0,16500.0,1500.0,16750.0,4.0,, Good
3249,1480 Tubize,Villa,5000000,4.0,,,0.0,,,,,,,1100.0,4.0,0.0, As new
3250,2000 Antwerp,Apartment block,5000000,,,,,,,,,,,,,0.0,
3251,2970 Schilde,Villa,5000000,3.0,1040.0,Hyper equipped,,,,,,,1040.0,32380.0,4.0,,
3252,9300 Aalst,Mixed-use building,5000000,,,,,,,,,,,,2.0,,
3253,2970 Schilde,Villa,4995000,5.0,625.0,,,,,,,,625.0,32390.0,4.0,,
3254,8300 Knokke-Heist,Ground floor,4950000,4.0,188.0,Hyper equipped,,,,,1.0,350.0,188.0,,3.0,0.0, As new
3255,1050 Ixelles,House,4950000,5.0,570.0,Hyper equipped,0.0,,1.0,80.0,1.0,100.0,570.0,300.0,3.0,0.0, As new
3256,1190 Forest,House,4950000,7.0,1100.0,Hyper equipped,0.0,,,,1.0,19.0,1100.0,4895.0,4.0,0.0, As new
3257,8300 Knokke-Heist,Ground floor,4950000,4.0,188.0,USA hyper equipped,0.0,,,,,,188.0,,3.0,0.0, Good
3258,1060 Saint-Gilles,Exceptional property,4950000,6.0,1500.0,Hyper equipped,0.0,,1.0,81.0,1.0,3500.0,1500.0,5000.0,4.0,0.0, As new
3259,1190 Forest,Exceptional property,4950000,6.0,800.0,Hyper equipped,,,1.0,100.0,,,800.0,4895.0,4.0,0.0, As new
3260,1190 Bruxelles,House,4950000,5.0,1100.0,Installed,0.0,,,,,,1100.0,,4.0,0.0, As new
3261,3080 Tervuren,Villa,4950000,6.0,750.0,Hyper equipped,,,1.0,150.0,,,750.0,20000.0,4.0,0.0, Good
3262,1190 BRUXELLES,Exceptional property,4950000,6.0,1100.0,,,,1.0,200.0,,,1100.0,4895.0,4.0,0.0, As new
3263,3080 Tervuren,Exceptional property,4950000,6.0,728.0,Hyper equipped,0.0,,1.0,100.0,1.0,20066.0,728.0,20066.0,4.0,0.0, Good
3264,8300 Knokke-Heist,Apartment,4950000,4.0,188.0,Hyper equipped,0.0,,,,,,188.0,,2.0,0.0, As new
3265,8300 Knokke-Zoute,Apartment,4950000,4.0,188.0,Hyper equipped,0.0,,,,,,188.0,,3.0,0.0, As new
3266,3080 Tervuren,Exceptional property,4950000,6.0,750.0,Hyper equipped,0.0,,1.0,100.0,1.0,20000.0,750.0,20000.0,4.0,0.0, Good
3267,2980 Zoersel,Castle,4950000,5.0,1079.0,Installed,0.0,,,,,,1079.0,148400.0,4.0,,
3268,2980 Zoersel,Castle,4950000,5.0,1079.0,Installed,0.0,,,,,,1079.0,14840.0,,0.0,
3269,2980 Zoersel,Castle,4950000,5.0,1079.0,USA hyper equipped,,,,,,,1079.0,148400.0,4.0,,
3270,1190 Forest,Exceptional property,4950000,7.0,1500.0,,,,,,,,1500.0,4895.0,,0.0,
3271,1040 Etterbeek,Mixed-use building,4900000,12.0,1400.0,,1.0,,1.0,50.0,,,1400.0,280.0,2.0,, Good
3272,8300 Knokke-Heist,Penthouse,4850000,3.0,165.0,Hyper equipped,1.0,,1.0,90.0,,,165.0,,2.0,0.0, As new
3273,2950 Kapellen,House,4850000,9.0,1600.0,USA hyper equipped,0.0,,,,,,1600.0,6335.0,4.0,0.0, As new
3274,2630 Aartselaar,Exceptional property,4850000,10.0,2000.0,Hyper equipped,,,,,,,2000.0,13490.0,4.0,0.0, As new
3275,2950 Kapellen,Villa,4850000,10.0,1200.0,,,,,,,,1200.0,6400.0,4.0,, As new
3276,8300 Knokke-Heist,Apartment,4800000,2.0,148.0,USA hyper equipped,0.0,,1.0,9.0,,,148.0,,2.0,0.0, As new
3277,1410 Waterloo,Villa,4800000,6.0,1100.0,,,,,,,,1100.0,10093.0,4.0,, As new
3278,2230 Herselt,Exceptional property,4800000,6.0,700.0,,,,,,,,700.0,90100.0,4.0,,
3279,7020 Mons CasteauMaisiresMasnuy-Saint-Jean,Apartment block,4650000,50.0,2300.0,,0.0,,1.0,300.0,1.0,5000.0,2300.0,7248.0,3.0,, As new
3280,9000 Gent,Apartment block,4650000,,854.0,,,,,,,,854.0,291.0,,0.0, As new
3281,1000 Bruxelles,Mansion,4600000,5.0,,Hyper equipped,,,,,,,,251.0,3.0,0.0, As new
3282,8300 Knokke-Heist Knokke,Apartment,4600000,3.0,163.0,Hyper equipped,1.0,,1.0,17.0,,,163.0,,2.0,0.0, As new
3283,8300 Knokke-Heist,Apartment,4600000,3.0,163.0,,1.0,,1.0,9.0,,,163.0,,2.0,0.0, As new
3284,8300 Knokke-Heist,Apartment,4600000,3.0,163.0,,0.0,,1.0,17.0,,,163.0,,,0.0,
3285,8300 het Zoute,Apartment,4600000,3.0,163.0,,0.0,,,,,,163.0,,2.0,0.0, As new
3286,1060 Saint-Gilles,Mixed-use building,4600000,,,,,,,,,,,820.0,,,
3287,1050 Ixelles,House,4500000,4.0,627.0,,0.0,,,,,,627.0,,,0.0, As new
3288,1180 Uccle,Exceptional property,4500000,7.0,500.0,Installed,,,,,,,500.0,4700.0,4.0,0.0, Good
3289,1050 Ixelles,Exceptional property,4500000,5.0,1000.0,,0.0,,1.0,30.0,1.0,330.0,1000.0,550.0,2.0,0.0, As new
3290,8300 Knokke-Heist,Duplex,4500000,3.0,192.0,,1.0,,1.0,44.0,,,192.0,,2.0,0.0, As new
3291,8300 Knokke-Heist,Penthouse,4500000,3.0,192.0,USA hyper equipped,0.0,,,,,,192.0,,3.0,0.0, As new
3292,1080 Molenbeek-Saint-Jean,Apartment block,4500000,,,USA installed,,,,,,,,,2.0,0.0, As new
3293,7500 Tournai,Farmhouse,4500000,10.0,,,,,,,,,,,4.0,,
3294,7134 Binche,Apartment block,4400000,27.0,,,,,,,,,,,4.0,,
3295,8300 Knokke-Heist,Villa,4350000,5.0,464.0,Installed,0.0,,,,,,464.0,42000.0,4.0,, As new
3296,8300 Knokke-Heist,House,4350000,5.0,464.0,Installed,0.0,,,,,,464.0,42000.0,4.0,, Good
3297,1050 Ixelles,Apartment,4350000,3.0,362.0,Hyper equipped,0.0,,1.0,235.0,1.0,80.0,362.0,,3.0,, Just renovated
3298,8300 Knokke-Heist,House,4350000,5.0,464.0,Hyper equipped,0.0,,,,1.0,42000.0,464.0,42000.0,4.0,, Good
3299,1150 WOLUWE-SAINT-PIERRE,Villa,4300000,6.0,950.0,Installed,,,,,,,950.0,11600.0,4.0,0.0, As new
3300,1150 Woluwe-Saint-Pierre,House,4300000,8.0,950.0,Installed,0.0,,1.0,150.0,1.0,500.0,950.0,11600.0,4.0,0.0, To renovate
3301,8300 Knokke-Zoute,Apartment,4300000,4.0,231.0,Hyper equipped,,,,,,,231.0,,3.0,0.0,
3302,8300 Knokke-Heist,Palace,2300000,,,,,,,,,,,,,,
3303,8300 Knokke-Zoute,Palace,2300000,,,,,,,,,,,,,,
3304,8300 Knokke,Res Palace,2300000,,,,,,,,,,,,,,
3305,8301 Knokke-Heist,Duplex,4300000,4.0,252.0,,,,,,,,252.0,,3.0,, As new
3306,8301 Knokke-Heist,Duplex,4300000,4.0,252.0,,,,,,,,252.0,,3.0,, As new
3307,8300 Knokke-Heist,Duplex,4300000,4.0,231.0,,,,1.0,41.0,,,231.0,,,, As new
3308,9000 Gent,Mixed-use building,4300000,16.0,2417.0,Installed,0.0,,,,1.0,239.0,2417.0,965.0,2.0,, To restore
3309,8300 Knokke-Heist,Penthouse,4300000,4.0,232.0,,,,,,,,232.0,,3.0,, As new
3310,8300 Knokke-Heist,Apartment,4295000,3.0,160.0,Hyper equipped,0.0,,1.0,17.0,,,160.0,,2.0,0.0, As new
3311,8300 Knokke-Zoute,Apartment,4295000,3.0,163.0,Hyper equipped,,,,,,,163.0,,2.0,0.0, As new
3312,8300 Knokke-Heist,Apartment,4295000,3.0,163.0,Installed,0.0,,1.0,17.0,,,163.0,,,0.0,
3313,1050 Ixelles,Mansion,4250000,16.0,1200.0,,,,1.0,30.0,,,1200.0,700.0,2.0,, As new
3314,7130 Binche,Mixed-use building,4222000,30.0,,,,,,,,,,1.0,2.0,,
3315,1000 Brussels City,Apartment block,4200000,,,,,,,,,,,4000.0,4.0,,
3316,8300 Knokke-Heist,Duinresidence,3050000,,,,,,,,,,,,,,
3317,8300 Knokke,Duinrsidence,3050000,,,,,,,,,,,,,,
3318,8300 Knokke,New real estate project - Apartments,3050000,,,,,,,,,,,,,,
3319,1050 Ixelles,Apartment block,4100000,23.0,,,,,,,,,,,2.0,, As new
3320,2060 Antwerp,Apartment block,4000000,,,,,,,,,,,,,0.0,
3321,1050 Ixelles,Apartment block,4000000,,,,,,,,,,,340.0,2.0,, As new
3322,1080 Molenbeek-Saint-Jean,Mixed-use building,3990000,18.0,2343.0,,,,,,,,2343.0,,2.0,,
3323,8300 Knokke-Heist,Villa,3985000,4.0,,,,,,,,,,1162.0,4.0,, As new
3324,2930 Brasschaat,Villa,3975000,9.0,1124.0,Installed,0.0,,1.0,200.0,1.0,4992.0,1124.0,4992.0,4.0,0.0, As new
3325,1050 Ixelles,Mansion,3950000,5.0,580.0,Hyper equipped,,,,,,,580.0,340.0,2.0,, As new
3326,1000 Bruxelles,Castle,3950000,14.0,1240.0,Hyper equipped,0.0,,,,1.0,150000.0,1240.0,153030.0,4.0,0.0, As new
3327,1700 Dilbeek,Castle,3950000,14.0,1240.0,Hyper equipped,0.0,,,,1.0,150000.0,1240.0,153030.0,4.0,0.0, As new
3328,1740 Ternat,Castle,3950000,14.0,1240.0,Hyper equipped,0.0,,,,1.0,150000.0,1240.0,153030.0,4.0,0.0, As new
3329,1050 Ixelles,Exceptional property,3950000,5.0,640.0,Hyper equipped,0.0,,,,,,640.0,340.0,2.0,, As new
3330,4280 Hannut,Apartment block,3950000,,2000.0,,,,,,1.0,423.0,2000.0,,4.0,, As new
3331,1050 Ixelles,House,3950000,4.0,800.0,Installed,,,,,,,800.0,,2.0,,
3332,1730 Asse,House,3950000,14.0,1240.0,Installed,0.0,,1.0,100.0,1.0,150000.0,1240.0,153030.0,4.0,, Good
3333,2930 Brasschaat,Villa,3950000,5.0,810.0,,0.0,,,,,,810.0,50000.0,,,
3334,1640 Rhode-St-Gense,House,3900000,6.0,650.0,Hyper equipped,0.0,,1.0,200.0,,,650.0,3500.0,4.0,0.0, As new
3335,1640 Rhode-Saint-Genese,Villa,3900000,6.0,620.0,Hyper equipped,,,,,,,620.0,3000.0,4.0,0.0, As new
3336,1640 RHODE-SAINT-GENESE,Villa,3900000,6.0,580.0,,,,,,,,580.0,3500.0,4.0,, As new
3337,1640 Rhode-Saint-Gense,Villa,3900000,6.0,620.0,Installed,,,,,1.0,2800.0,620.0,3300.0,4.0,0.0, As new
3338,1180 Uccle,Villa,3900000,5.0,650.0,Installed,,,,,,,650.0,10000.0,4.0,, Good
3339,1640 Sint-Genesius-Rode,Villa,3900000,6.0,618.0,,,,,,,,618.0,3000.0,,0.0,
3340,2650 Edegem,Villa,3900000,6.0,750.0,,1.0,,,,,,750.0,8008.0,4.0,0.0, As new
3341,1180 BRUXELLES 18,Villa,3900000,6.0,600.0,,,,,,,,600.0,8123.0,4.0,, Good
3342,1180 Uccle,Exceptional property,3900000,7.0,600.0,Hyper equipped,0.0,,1.0,130.0,1.0,9000.0,600.0,9800.0,4.0,0.0, Good
3343,1410 Waterloo,House,3900000,5.0,664.0,USA installed,0.0,,,,,,664.0,5500.0,4.0,, As new
3344,3470 Kortenaken,Castle,3900000,9.0,1300.0,,,,,,,,1300.0,250000.0,4.0,, As new
3345,1390 Grez-Doiceau,Exceptional property,3900000,5.0,650.0,,,,1.0,120.0,,,650.0,27000.0,4.0,0.0, To be done up
3346,2930 Brasschaat,House,3850000,5.0,1400.0,Hyper equipped,0.0,,,,,,1400.0,10000.0,4.0,0.0, As new
3347,1180 Uccle,House,3850000,6.0,500.0,Installed,0.0,,,,,,500.0,2855.0,4.0,0.0, To be done up
3348,8300 Knokke-Heist,Exceptional property,3850000,6.0,657.0,USA hyper equipped,1.0,,,,,,657.0,11405.0,4.0,, As new
3349,2000 Antwerpen,Penthouse,3800000,5.0,437.0,,,,1.0,62.0,,,437.0,,4.0,, As new
3350,1150 Woluwe-Saint-Pierre,House,3800000,8.0,600.0,Hyper equipped,0.0,,1.0,40.0,1.0,1367.0,600.0,1367.0,4.0,0.0, As new
3351,1150 Woluwe-Saint-Pierre,Exceptional property,3800000,7.0,600.0,Hyper equipped,0.0,,1.0,2.0,,,600.0,1390.0,4.0,0.0, As new
3352,1150 WOLUWE-SAINT-PIERRE,Villa,3800000,7.0,600.0,Hyper equipped,,,1.0,80.0,,,600.0,1367.0,4.0,, As new
3353,2000 Antwerp,Loft,3795000,4.0,1120.0,,,,1.0,85.0,,,1120.0,,2.0,0.0,
3354,3800 Sint-Truiden,Castle,3752000,,,,,,,,,,,115000.0,4.0,,
3355,9111 Belsele,Exceptional property,3750000,5.0,362.0,Hyper equipped,0.0,,,,1.0,6585.0,362.0,6585.0,4.0,0.0, As new
3356,9111 Sint-Niklaas Belsele,House,3750000,5.0,362.0,Hyper equipped,0.0,,,,,,362.0,6000.0,4.0,, As new
3357,1090 Jette,Apartment block,3750000,34.0,2000.0,,,,,,,,2000.0,,3.0,,
3358,1180 Uccle,House,3700000,6.0,,Hyper equipped,,,1.0,50.0,,,,3571.0,4.0,0.0, Good
3359,1180 Uccle,Villa,3700000,6.0,800.0,Hyper equipped,0.0,,1.0,150.0,1.0,2500.0,800.0,3571.0,4.0,0.0, Good
3360,4820 Dison,Apartment block,3699000,94.0,3189.0,Installed,0.0,,1.0,220.0,1.0,778.0,3189.0,3699.0,4.0,0.0, Good
3361,9230 Wetteren,Apartment block,3699000,,,,,,,,,,,,,0.0,
3362,1180 Uccle,House,3690000,5.0,360.0,,0.0,,,,1.0,720.0,360.0,915.0,3.0,0.0, Good
3363,2920 Kapellen,Villa,3690000,3.0,980.0,,0.0,,,,,,980.0,7245.0,4.0,,
3364,8300 Knokke-Heist,House,3650000,5.0,429.0,Hyper equipped,0.0,,,,,,429.0,727.0,4.0,0.0, As new
3365,1380 Lasne,Villa,3600000,3.0,430.0,,0.0,,,,,,430.0,4250.0,4.0,0.0, Just renovated
3366,1380 Lasne,Villa,3600000,3.0,1015.0,Installed,,,1.0,185.0,,,1015.0,4200.0,4.0,,
3367,1380 Lasne,Exceptional property,3600000,3.0,430.0,,0.0,,,,,,430.0,4250.0,4.0,, Good
3368,1000 Bruxelles,Mixed-use building,3600000,,,,,,,,,,,600.0,2.0,,
3369,9160 Lokeren,Apartment block,3600000,80.0,,,,,,,,,,,2.0,,
3370,8300 Knokke-Heist,Exceptional property,3590000,4.0,,Hyper equipped,,,,,,,,1084.0,4.0,, As new
3371,8300 Knokke-Heist,Villa,3590000,4.0,,,,,,,,,,1084.0,4.0,, As new
3372,1040 Etterbeek,Apartment block,3550000,,,,,,,,,,,,2.0,, As new
3373,1410 Waterloo,Apartment block,3550000,,,,,,,,,,,,4.0,, As new
3374,1000 Bruxelles,Penthouse,3500000,3.0,540.0,USA hyper equipped,0.0,,1.0,36.0,,,540.0,,4.0,0.0, As new
3375,1160 Auderghem,Ground floor,3500000,3.0,310.0,Hyper equipped,,,1.0,156.0,,,310.0,,4.0,,
3376,8300 Knokke-Heist Knokke,Villa,3500000,3.0,,,,,,,,,,1446.0,4.0,, As new
3377,1000 Bruxelles,Apartment block,3500000,16.0,1600.0,,0.0,,1.0,100.0,1.0,1093.0,1600.0,2290.0,4.0,0.0, To renovate
3378,1050 Ixelles,Apartment block,3500000,16.0,1600.0,,0.0,,1.0,100.0,1.0,1093.0,1600.0,2290.0,4.0,0.0, To renovate
3379,8380 Zeebrugge,Villa,3495000,5.0,325.0,Hyper equipped,,,,,,,325.0,420.0,4.0,0.0, As new
3380,2930 Brasschaat,Villa,3495000,5.0,,Hyper equipped,,,,,,,,6700.0,,0.0,
3381,2930 Brasschaat,Villa,3495000,5.0,1250.0,Hyper equipped,0.0,,,,,,1250.0,6690.0,4.0,0.0, As new
3382,1180 Uccle,Villa,3450000,6.0,766.0,Hyper equipped,0.0,,1.0,60.0,1.0,1300.0,766.0,1500.0,,0.0, As new
3383,1180 Uccle,Villa,3450000,5.0,500.0,Installed,,,,,,,500.0,3237.0,4.0,, To be done up
3384,1180 Uccle,Exceptional property,3450000,5.0,600.0,Installed,0.0,,1.0,200.0,,,600.0,,3.0,0.0, Good
3385,1180 Uccle,Triplex,3450000,5.0,600.0,Installed,0.0,,1.0,200.0,1.0,12.0,600.0,,3.0,0.0, Good
3386,1180 Uccle,Villa,3450000,9.0,650.0,Hyper equipped,0.0,,,,,,650.0,1200.0,,0.0, As new
3387,2900 Schoten,Villa,3450000,4.0,378.0,Installed,0.0,,,,1.0,6336.0,378.0,6336.0,4.0,,
3388,2000 Antwerp,Mansion,3400000,8.0,725.0,,0.0,,,,,,725.0,650.0,2.0,0.0, As new
3389,1050 Ixelles,Apartment,3370000,2.0,271.0,USA hyper equipped,0.0,,1.0,132.0,,,271.0,,,0.0, As new
3390,1050 Ixelles,Apartment,3370000,3.0,271.0,,0.0,,1.0,132.0,,,271.0,,,0.0, Just renovated
3391,1000 Bruxelles,Le CondOr,1537000,,,,,,,,,,,,,,
3392,1050 Ixelles,CondOr,1537000,,,,,,,,,,,,,,
3393,1050 Ixelles,CONDOR Prachtige appartementen te ontdekken,1537000,,,,,,,,,,,,,,
3394,1000 BRUXELLES,Apartment,3324000,3.0,308.0,Installed,0.0,,1.0,161.0,,,308.0,,3.0,,
3395,1050 Ixelles,Apartment,3324000,3.0,308.0,Installed,0.0,,1.0,161.0,,,308.0,,3.0,,
3396,1050 Ixelles,Apartment,3324000,3.0,308.0,USA hyper equipped,0.0,,,,,,308.0,,,0.0, As new
3397,1050 Ixelles,Apartment,3324000,3.0,308.0,,0.0,,1.0,161.0,,,308.0,,4.0,0.0, As new
3398,8500 Kortrijk,Other properties,3300000,4.0,500.0,Installed,0.0,,,,,,500.0,6703.0,4.0,, Good
3399,8500 Kortrijk,Country house,3300000,4.0,500.0,Installed,0.0,,,,,,500.0,6703.0,4.0,, Good
3400,8554 SINT-DENIJS,Other properties,3300000,4.0,500.0,Installed,0.0,,,,,,500.0,6703.0,4.0,, Good
3401,8554 SINT-DENIJS,Country house,3300000,4.0,500.0,Installed,0.0,,,,,,500.0,6703.0,4.0,, Good
3402,8680 Koekelare,House,3300000,3.0,,Installed,0.0,,,,,,,32500.0,4.0,, Good
3403,2000 Antwerp,Mixed-use building,3300000,31.0,,Installed,0.0,,,,,,,,2.0,, Just renovated
3404,8554 Zwevegem,Farmhouse,3300000,4.0,,,0.0,,,,,,,6700.0,16.0,, As new
3405,8500 Kortrijk,Exceptional property,3300000,4.0,,,0.0,,,,,,,6700.0,4.0,0.0,
3406,1050 Ixelles,Apartment,3297000,3.0,305.0,Hyper equipped,,,1.0,166.0,,,305.0,,2.0,0.0, As new
3407,1000 BRUXELLES,Apartment,3297000,3.0,305.0,Installed,0.0,,1.0,166.0,,,305.0,,3.0,,
3408,1050 Ixelles,Apartment,3297000,3.0,305.0,Installed,0.0,,1.0,166.0,,,305.0,,3.0,,
3409,1000 Bruxelles,Apartment,3297000,3.0,305.0,,0.0,,1.0,166.0,,,305.0,,,0.0,
3410,1050 Ixelles,Apartment,3297000,3.0,305.0,USA hyper equipped,0.0,,,,,,305.0,,,0.0, As new
3411,1050 Ixelles,Apartment,3297000,3.0,305.0,,0.0,,1.0,166.0,,,305.0,,,0.0, Just renovated
3412,1050 Ixelles,Apartment,3297000,3.0,305.0,Hyper equipped,0.0,,1.0,166.0,,,305.0,,4.0,0.0, As new
3413,1180 Uccle,Duplex,3295000,5.0,480.0,Hyper equipped,0.0,,,,,,480.0,,4.0,0.0, As new
3414,9200 Dendermonde,Apartment block,3285000,,,,,,,,,,,,4.0,, As new
3415,8300 Knokke-Heist Knokke,Apartment,3250000,1.0,170.0,Hyper equipped,0.0,,,,,,170.0,,2.0,, As new
3416,8300 Knokke,Apartment,3250000,1.0,170.0,,,,,,,,170.0,,,0.0, As new
3417,1640 Rhode-Saint-Gense,Exceptional property,3250000,5.0,545.0,USA hyper equipped,,,1.0,70.0,1.0,1800.0,545.0,2003.0,4.0,0.0, As new
