,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,swimming_pool,state
11247,1360 MALVES-SAINTE-MARIE-WASTINNES,House,180000,4.0,140.0,,0.0,,,,,,140.0,670.0,3.0,, To restore
11248,4800 Verviers,Apartment block,180000,3.0,,,,,,,,,,,3.0,, To renovate
11249,6470 Sautin,House,180000,2.0,,,,,,,,,,1086.0,3.0,, Good
11250,6596 Seloignes,Villa,180000,3.0,,Installed,,,,,,,,925.0,,, To be done up
11251,2070 Zwijndrecht,House,180000,1.0,120.0,,0.0,,,,,,120.0,60.0,,,
11252,4020 LIEGE,House,180000,5.0,232.0,Semi equipped,0.0,,,,1.0,50.0,232.0,227.0,3.0,0.0, To be done up
11253,8540 Deerlijk,House,180000,4.0,157.0,,,,,,,,157.0,61.0,,0.0, As new
11254,7000 Mons,House,180000,3.0,116.0,Not installed,0.0,,,,,,116.0,143.0,,,
11255,7350 Hensies,Apartment block,180000,4.0,150.0,,0.0,,,,1.0,170.0,150.0,375.0,2.0,, Good
11256,7538 Vezon,House,180000,2.0,127.0,Installed,,,,,,,127.0,789.0,4.0,, Good
11257,4100 Seraing,Town-house,180000,4.0,168.0,Installed,,,,,,,168.0,583.0,3.0,, To be done up
11258,8434 Westende,Apartment,180000,2.0,62.0,,,,,,,,62.0,,,0.0,
11259,1731 Zellik,Apartment,180000,1.0,58.0,Installed,0.0,,,,,,58.0,,,0.0, As new
11260,8530 Harelbeke,Apartment,180000,2.0,88.0,,,,,,,,88.0,,,,
11261,9200 Grembergen,House,180000,2.0,,,,,,,,,,230.0,,, To renovate
11262,4053 Chaudfontaine,House,180000,4.0,,Installed,0.0,,1.0,10.0,1.0,150.0,,269.0,3.0,0.0, Good
11263,7033 Cuesmes,House,180000,3.0,,Installed,,,,,,,,140.0,2.0,, Good
11264,7542 MONT-SAINT-AUBERT,House,180000,3.0,,,0.0,,,,,,,670.0,4.0,, To restore
11265,8370 Blankenberge,Apartment,180000,1.0,,,,,,,,,,,,0.0, To be done up
11266,8400 Oostende,Studio,180000,1.0,58.0,,1.0,,,,,,58.0,,2.0,, Good
11267,7000 Mons,House,180000,,,,,,,,,,,56.0,2.0,, To renovate
11268,7322 Pommeroeul,House,180000,4.0,245.0,,,,,,,,245.0,306.0,2.0,, Good
11269,6530 Thuin,House,180000,3.0,117.0,Installed,0.0,,1.0,30.0,1.0,250.0,117.0,400.0,2.0,,
11270,7012 Flnu,Apartment block,180000,3.0,,,,,,,,,,284.0,3.0,,
11271,7623 Rongy,House,180000,3.0,,,,,,,,,,490.0,4.0,, To be done up
11272,3290 Diest,Apartment,180000,3.0,126.0,,,,,,,,126.0,,2.0,,
11273,8430 Middelkerke,Evita,180000,,,,,,,,,,,,,,
11274,5500 Furfooz,House,180000,4.0,166.0,Installed,,,1.0,10.0,,,166.0,370.0,4.0,,
11275,6150 Anderlues,House,180000,3.0,147.0,,,,,,,,147.0,300.0,3.0,,
11276,7000 Mons,House,180000,2.0,80.0,Installed,,,,,,,80.0,240.0,3.0,, Good
11277,7340 PATURAGES,House,180000,3.0,,Installed,0.0,,,,,,,230.0,,,
11278,7500 Tournai,House,180000,5.0,209.0,,,,,,,,209.0,175.0,2.0,, To renovate
11279,8840 Staden,House,180000,3.0,,,0.0,,,,,,,369.0,2.0,, To be done up
11280,8400 Oostende,Apartment,180000,2.0,74.0,,0.0,,,,,,74.0,,,0.0,
11281,7332 Sirault,House,180000,3.0,,Installed,,,,,,,,588.0,3.0,, Good
11282,7812 MAINVAULT,Mixed-use building,180000,3.0,,,0.0,,,,,,,,,,
11283,7090 Braine-le-Comte,Apartment,180000,1.0,225.0,Not installed,0.0,,,,,,225.0,,,,
11284,9470 Denderleeuw,House,180000,3.0,152.0,,,,,,,,152.0,210.0,,, To renovate
11285,6240 Farciennes,House,180000,3.0,114.0,Installed,,,1.0,70.0,1.0,100.0,114.0,300.0,2.0,,
11286,9500 Onkerzele,House,180000,3.0,,Installed,,,,,,,,370.0,,,
11287,5660 Mariembourg,House,180000,4.0,,,,,,,,,,,4.0,,
11288,7090 Braine-le-Comte,House,180000,3.0,,Not installed,0.0,,,,,,,,2.0,,
11289,4820 Dison,House,180000,3.0,,,,,,,,,,203.0,2.0,, To be done up
11290,8930 Menen,Apartment,180000,2.0,,,,,,,,,,,,,
11291,5621 Hanzinne,House,180000,3.0,,,,,,,,,,950.0,,,
11292,7041 Givry,House,180000,2.0,,,,,,,,,,757.0,3.0,, Good
11293,7170 Manage,House,180000,3.0,,Semi equipped,0.0,,,,,,,,,,
11294,4920 Sougn-Remouchamps,House,180000,2.0,,,,,,,,,,,,,
11295,6183 Trazegnies,House,180000,2.0,,Installed,,,,,,,,320.0,2.0,,
11296,4030 Grivegne,House,180000,3.0,,,,,,,,,,,,,
11297,5060 Tamines,House,180000,3.0,151.0,Installed,0.0,,,,,,151.0,,4.0,,
11298,6061 Charleroi,House,180000,3.0,,,,,,,1.0,30.0,,,3.0,,
11299,7950 Chivres,Villa,180000,3.0,,,,,,,,,,1166.0,,,
11300,2250 Olen,House,180000,3.0,,,,,,,,,,,,,
11301,7332 Saint-Ghislain,Villa,180000,2.0,90.0,,,,,,,,90.0,950.0,4.0,, To be done up
11302,7300 Boussu,Mixed-use building,180000,3.0,,,0.0,,,,,,,,2.0,, Good
11303,7100 Haine-Saint-Paul,Duplex,180000,2.0,100.0,Installed,0.0,,1.0,13.0,,,100.0,,,0.0, Just renovated
11304,3840 Borgloon,House,180000,3.0,,Installed,,,,,,,,332.0,3.0,, To be done up
11305,4800 Verviers,House,180000,,220.0,,0.0,,,,,,220.0,,2.0,,
11306,4800 Verviers,Mixed-use building,180000,,220.0,,0.0,,,,,,220.0,,2.0,,
11307,8370 Blankenberge,Apartment,180000,2.0,,,,,,,,,,,,,
11308,7500 Tournai,House,180000,3.0,,Semi equipped,0.0,,,,,,,,,,
11309,1480 Tubize,House,180000,4.0,,Not installed,0.0,,,,,,,,,,
11310,7141 Carnires,House,180000,3.0,,,,,,,,,,300.0,3.0,, As new
11311,8930 Lauwe,Other properties,180000,5.0,,,,,,,,,,,,, As new
11312,3940 Hechtel,Service flat,180200,1.0,65.0,Installed,0.0,,1.0,6.0,,,65.0,,,0.0,
11313,3670 Oudsbergen,Apartment,180209,1.0,71.0,,,,,,,,71.0,,,,
11314,8600 Vladslo,New real estate project - Apartments,180250,,,,,,,,,,,,,,
11315,3940 Hechtel,Service flat,180300,1.0,65.0,Installed,0.0,,1.0,6.0,,,65.0,,,0.0,
11316,6032 Mont-sur-Marchienne,Apartment,180500,2.0,81.0,Hyper equipped,0.0,,1.0,5.0,,,81.0,,,, As new
11317,6860 LGLISE,Apartment,180600,1.0,,,0.0,,1.0,20.0,,,,,4.0,, Just renovated
11318,2321 Meer,Melkerij de Toekomst,180864,,,,,,,,,,,,,,
11319,8800 Roeselare,Apartment,180900,1.0,68.0,Hyper equipped,,,,,,,68.0,,,0.0,
11320,7000 Mons,Apartment,181000,2.0,,Hyper equipped,0.0,,1.0,8.0,,,,,3.0,, As new
11321,4400 Flemalle,Les Oliviers Appartemente,181000,,,,,,,,,,,,,,
11322,2200 Herentals,Apartment,181000,2.0,,Installed,0.0,,,,,,,,,, As new
11323,8770 Ingelmunster,New real estate project - Apartments,181000,,,,,,,,,,,,,,
11324,6032 Mont-sur-Marchienne,Apartment,181000,2.0,82.0,Hyper equipped,0.0,,1.0,6.0,,,82.0,,,, As new
11325,9570 Sint-Maria-Lierde,Apartment,181000,2.0,65.0,Installed,0.0,,,,,,65.0,,,0.0,
11326,9570 St-Maria-Lierde,Residentie A CAPELLA,181000,,,,,,,,,,,,,,
11327,8770 Ingelmunster,Apartment,181000,1.0,72.0,,0.0,,1.0,8.0,,,72.0,,2.0,,
11328,8770 Ingelmunster,Apartment,181000,1.0,74.0,,0.0,,1.0,11.0,,,74.0,,2.0,,
11329,9700 Oudenaarde,Bordeau,181114,,,,,,,,,,,,,,
11330,8840 Staden,Residentie Jan Baptiste,181500,,,,,,,,,,,,,,
11331,8840 Staden,Apartment,181500,2.0,66.0,,0.0,,1.0,8.0,,,66.0,,4.0,, Good
11332,3500 Hasselt,Residentie Klimt --,181500,,,,,,,,,,,,,,
11333,9700 Oudenaarde,Apartment,181500,1.0,60.0,Hyper equipped,0.0,,,,1.0,23.0,60.0,,,, As new
11334,8760 Meulebeke,New real estate project - Apartments,181570,,,,,,,,,,,,,,
11335,3390 Tielt-Winge,Apartment,181616,1.0,66.0,Installed,0.0,,1.0,18.0,,,66.0,,4.0,,
11336,7170 Manage,Apartment,181648,2.0,,,0.0,,,,,,,,,0.0, Just renovated
11337,7170 Fayt-lez-Manage,Apartment,181648,2.0,,Installed,0.0,,,,,,,,,0.0,
11338,9971 Lembeke,Apartment,181706,2.0,65.0,Installed,0.0,,1.0,9.0,,,65.0,,,0.0, As new
11339,7000 Mons,Apartment,181927,2.0,73.0,Installed,0.0,,1.0,5.0,,,73.0,,2.0,0.0, As new
11340,4041 Vottem,Apartment,181990,1.0,70.0,USA installed,0.0,,1.0,10.0,1.0,80.0,70.0,,2.0,, As new
11341,4400 IVOZ-RAMET,House,182000,3.0,100.0,,0.0,,1.0,30.0,1.0,210.0,100.0,369.0,3.0,, Just renovated
11342,8400 Oostende,Studio,182000,,40.0,Installed,1.0,,,,,,40.0,,,0.0, As new
11343,8470 Gistel,House,182000,3.0,124.0,Hyper equipped,0.0,,,,,,124.0,100.0,,, As new
11344,8370 Blankenberge,Studio,182000,,,Installed,1.0,,,,,,,,,0.0, As new
11345,6690 Vielsalm,Les jardins de la Salm,182000,,,,,,,,,,,,,,
11346,1360 Perwez,Rsidence de lArbre,182000,,,,,,,,,,,,,,
11347,2060 Antwerp,Apartment,182000,2.0,70.0,Installed,0.0,,,,,,70.0,,2.0,, Just renovated
11348,3600 Genk,Apartment,182000,2.0,91.0,Installed,0.0,,1.0,8.0,,,91.0,,2.0,0.0, Just renovated
11349,2260 Westerlo,Apartment,182000,2.0,90.0,Installed,0.0,,,,,,90.0,,3.0,0.0, Good
11350,1070 Anderlecht,Apartment,182000,1.0,,USA installed,,,,,,,,,2.0,, Good
11351,2060 Antwerp,Studio,182000,1.0,33.0,Semi equipped,1.0,,1.0,5.0,,,33.0,,4.0,,
11352,8434 Westende,Studio,182000,1.0,51.0,,,,,,,,51.0,,,0.0,
11353,7100 La Louvire,House,182000,2.0,,,,,,,,,,,,,
11354,3290 Diest,Apartment,182000,1.0,60.0,,0.0,,,,,,60.0,,2.0,,
11355,3600 Genk,Apartment,182000,1.0,,,0.0,,,,,,,,,, As new
11356,3600 Genk,Apartment,182000,1.0,,,0.0,,,,,,,,,, As new
11357,4041 Vottem,Vottem La valle des Cotresses,182223,,,,,,,,,,,,,,
11358,6567 Merbes-le-Chateau,Villa,182250,3.0,147.0,,0.0,,,,1.0,391.0,147.0,470.0,3.0,,
11359,9920 Lovendegem,Apartment,182280,1.0,,Installed,,,,,,,,,,0.0, As new
11360,8800 Roeselare,Residentie Camiel,182300,,,,,,,,,,,,,,
11361,3500 Hasselt,Apartment,182500,2.0,85.0,,,,1.0,16.0,,,85.0,,,0.0,
11362,5640 Mettet,Apartment,182500,2.0,,Installed,0.0,,1.0,55.0,1.0,300.0,,,,, As new
11363,7370 Dour Elouges,Ground floor,182500,2.0,90.0,Installed,,,1.0,38.0,,,90.0,,3.0,, As new
11364,8400 Oostende,Apartment,182500,1.0,53.0,Installed,0.0,,1.0,8.0,,,53.0,,2.0,0.0, Good
11365,7700 Mouscron,New real estate project - Apartments,182500,,,,,,,,,,,,,,
11366,2100 Deurne,Apartment,182500,1.0,,Installed,,,,,,,,,2.0,,
11367,3630 Maasmechelen,Apartment,182500,1.0,68.0,Installed,,,1.0,26.0,,,68.0,,,, As new
11368,4052 Beaufays,Apartment,182774,1.0,50.0,,0.0,,1.0,6.0,,,50.0,,3.0,,
11369,4020 JUPILLE-SUR-MEUSE,Apartment,183000,1.0,74.0,Installed,0.0,,1.0,8.0,,,74.0,,,,
11370,6032 Mont-sur-Marchienne,Apartment,183000,2.0,82.0,Hyper equipped,0.0,,1.0,6.0,,,82.0,,,, As new
11371,2100 Antwerpen,Apartment,183000,2.0,,Installed,0.0,,1.0,4.0,,,,,2.0,0.0,
11372,4420 Saint-Nicolas,House,183000,3.0,120.0,,0.0,,,,,,120.0,193.0,2.0,, To renovate
11373,3800 SINT-TRUIDEN,Apartment,183000,2.0,85.0,Semi equipped,0.0,,1.0,4.0,,,85.0,,2.0,, To be done up
11374,9968 Assenede,Duplex,183000,3.0,97.0,Installed,0.0,,1.0,5.0,,,97.0,,,, Good
11375,8980 Zonnebeke,Residentie De Brieke - Ieperstraat 146,183000,,,,,,,,,,,,,,
11376,8650 Houthulst,Apartment,183000,2.0,87.0,Installed,0.0,,1.0,8.0,,,87.0,,,0.0,
11377,5555 PETIT-FAYS,House,183000,5.0,213.0,,0.0,,,,,,213.0,3407.0,2.0,, To be done up
11378,9570 Sint-Maria-Lierde,Apartment,183000,2.0,75.0,Installed,0.0,,,,,,75.0,,,0.0,
11379,4040 Herstal,Apartment,183000,2.0,,,0.0,,1.0,9.0,,,,,,, As new
11380,7800 Ath,Villa,183000,4.0,,Not installed,,,,,,,,483.0,4.0,, To be done up
11381,9660 Brakel,House,183000,3.0,184.0,Semi equipped,,,,,,,184.0,,,0.0,
11382,6140 Fontaine-lEveque,Apartment,183080,2.0,86.0,Hyper equipped,0.0,,1.0,55.0,,,86.0,,,, As new
11383,8710 Wielsbeke,Michel Maurice,183300,,,,,,,,,,,,,,
11384,8710 Wielsbeke,Michel Maurice,183300,,,,,,,,,,,,,,
11385,8660 De Panne,Loft,183300,1.0,74.0,,1.0,,,,,,74.0,,2.0,0.0, Good
11386,7390 Quaregnon,New real estate project - Houses,183362,,,,,,,,,,,,,,
11387,3670 Oudsbergen,Apartment,183383,1.0,74.0,,,,,,,,74.0,,,,
11388,1140 Evere,Ground floor,183500,1.0,45.0,Hyper equipped,0.0,,1.0,12.0,,,45.0,,2.0,, As new
11389,3670 Oudsbergen,Apartment,183500,1.0,68.0,,0.0,,,,,,68.0,,2.0,,
11390,6031 Monceau-sur-Sambre,Apartment,183800,2.0,90.0,,0.0,,,,,,90.0,,,,
11391,3190 Boortmeerbeek,Assistentiewoningen BOORTSE - fase 2,184000,,,,,,,,,,,,,,
11392,9200 BAASRODE,House,184000,2.0,78.0,Installed,0.0,,,,,,78.0,82.0,2.0,, Just renovated
11393,4020 Wandre,House,184000,2.0,82.0,Installed,,,1.0,26.0,1.0,44.0,82.0,257.0,4.0,, As new
11394,4540 Amay,House,184000,3.0,135.0,Not installed,0.0,,,,1.0,200.0,135.0,248.0,3.0,,
11395,8800 Roeselare,House,184000,3.0,137.0,Installed,0.0,,,,1.0,1.0,137.0,209.0,,, To be done up
11396,8800 Roeselare,House,184000,3.0,132.0,Installed,0.0,,,,,,132.0,81.0,,, Good
11397,4020 Lige,House,184000,5.0,198.0,Semi equipped,0.0,,1.0,28.0,,,198.0,140.0,,, To renovate
11398,9620 Zottegem,House,184000,2.0,165.0,Installed,0.0,,1.0,10.0,,,165.0,70.0,2.0,,
11399,4040 Herstal,House,184000,2.0,83.0,Semi equipped,,,1.0,13.0,,,83.0,452.0,3.0,, Good
11400,2620 Hemiksem,House,184000,3.0,,Installed,,,,,,,,330.0,2.0,,
11401,1090 Jette,Apartment,184000,2.0,,Installed,,,1.0,12.0,,,,,2.0,0.0, Good
11402,2275 Lille,Apartment,184000,2.0,79.0,,0.0,,,,,,79.0,,3.0,,
11403,8420 De Haan,Apartment,184000,2.0,62.0,,0.0,,,,,,62.0,,,0.0, To be done up
11404,2450 Meerhout,House,184000,3.0,109.0,Installed,0.0,,,,1.0,150.0,109.0,276.0,3.0,0.0, To be done up
11405,9900 Eeklo,Apartment,184000,,,Installed,0.0,,1.0,4.0,,,,,3.0,0.0, Good
11406,8400 Oostende,Apartment,184000,2.0,78.0,,0.0,,,,,,78.0,,2.0,0.0, Good
11407,4020 Jupille-sur-Meuse,House,184000,2.0,96.0,Semi equipped,0.0,,1.0,18.0,1.0,200.0,96.0,330.0,3.0,,
11408,7140 Morlanwelz,Apartment,184000,2.0,92.0,,0.0,,,,,,92.0,,,,
11409,2440 Geel,Apartment,184000,2.0,94.0,,0.0,,,,,,94.0,,2.0,, To renovate
11410,4900 Spa,House,184000,1.0,130.0,Installed,,,,,,,130.0,38.0,2.0,, Good
11411,6600 Bastogne,Apartment,184000,2.0,,,,,,,,,,,,,
11412,5000 Namur,Apartment,184000,2.0,,Installed,0.0,,,,,,,,2.0,, Good
11413,7160 Chapelle-lez-Herlaimont,House,184000,3.0,131.0,Installed,0.0,,,,,,131.0,268.0,2.0,, Good
11414,5542 Blaimont,House,184000,2.0,86.0,,,,,,,,86.0,784.0,4.0,, As new
11415,6182 Courcelles Souvret,Villa,184000,3.0,,,,,,,,,,,3.0,,
11416,8800 Roeselare,Residentie Camelia Azalealaan 31,184090,,,,,,,,,,,,,,
11417,8870 Izegem,Residentie Clment,184121,,,,,,,,,,,,,,
11418,8870 Izegem,Apartment,184121,1.0,,Installed,0.0,,1.0,9.0,,,,,2.0,0.0, Good
11419,8870 Izegem,Apartment,184121,1.0,,Installed,0.0,,1.0,9.0,,,,,2.0,0.0,
11420,8870 Izegem,Apartment,184121,1.0,63.0,,0.0,,1.0,9.0,,,63.0,,4.0,, Good
11421,8870 Izegem,Apartment,184121,1.0,63.0,,0.0,,1.0,9.0,,,63.0,,4.0,, Good
11422,6860 LGLISE,Apartment,184400,2.0,,,0.0,,1.0,13.0,,,,,4.0,, Just renovated
11423,8530 Harelbeke,Apartment,184500,2.0,79.0,Installed,0.0,,1.0,5.0,,,79.0,,,0.0, As new
11424,2170 Antwerpen,Apartment,184500,3.0,,Installed,0.0,,1.0,8.0,,,,,3.0,0.0, Good
11425,8530 Harelbeke,New real estate project - Apartments,184500,,,,,,,,,,,,,,
11426,8530 Harelbeke,Penthouse,184500,2.0,79.0,,0.0,,1.0,5.0,,,79.0,,2.0,, Good
11427,8930 Menen,House,184500,2.0,,,0.0,,,,,,,,2.0,, Good
11428,2630 Aartselaar,Apartment,184500,2.0,100.0,Semi equipped,0.0,,1.0,1.0,,,100.0,,,,
11429,2170 Antwerpen,Apartment,184500,3.0,100.0,Installed,0.0,,1.0,7.0,,,100.0,,3.0,0.0, Good
11430,4280 LENS-SAINT-REMY,House,184500,3.0,141.0,Not installed,0.0,,,,,,141.0,680.0,3.0,, To renovate
11431,9150 Kruibeke,Apartment,184500,1.0,,Installed,0.0,,,,1.0,75.0,,,1.0,, As new
11432,9400 Ninove,Limonadefabriek,184500,,,,,,,,,,,,,,
11433,9402 Meerbeke,Limonadefabriek,184500,,,,,,,,,,,,,,
11434,1070 Anderlecht,Apartment,184500,2.0,75.0,Semi equipped,0.0,,1.0,152.0,,,75.0,,,, Good
11435,2100 Deurne Antwerpen,Apartment,184500,2.0,77.0,,0.0,,1.0,6.0,,,77.0,,2.0,,
11436,6041 Gosselies,Apartment,184500,2.0,,Hyper equipped,,,,,,,,,4.0,, As new
11437,8434 Westende,Apartment,184500,1.0,,,,,1.0,8.0,1.0,11.0,,,,,
11438,8550 Zwevegem,Apartment,184699,2.0,90.0,,0.0,,1.0,8.0,,,90.0,,2.0,0.0,
11439,8790 Waregem,Apartment,184900,2.0,82.0,Installed,0.0,,,,,,82.0,,,0.0, As new
11440,6230 Pont--Celles,House,184900,2.0,113.0,Installed,0.0,,1.0,20.0,1.0,400.0,113.0,470.0,3.0,0.0, To be done up
11441,8470 Gistel,Apartment,184900,2.0,109.0,Installed,0.0,,,,,,109.0,,2.0,, Good
11442,6043 Ransart,House,184900,4.0,127.0,Installed,0.0,,1.0,35.0,,,127.0,520.0,4.0,, To be done up
11443,7700 Mouscron,Apartment,184900,2.0,90.0,,0.0,,,,,,90.0,,,, As new
11444,8450 Bredene,Blauwe Parel Res Silver Sands,184900,,,,,,,,,,,,,,
11445,4430 Ans,House,184900,2.0,80.0,USA installed,,,1.0,31.0,1.0,90.0,80.0,140.0,2.0,,
11446,4700 Eupen,Apartment,184950,2.0,,Not installed,0.0,,1.0,3.0,,,,,,, As new
11447,1000 Brussels City,Studio,185000,,33.0,USA installed,1.0,,1.0,3.0,,,33.0,,2.0,, Good
11448,1000 Brussels City,Apartment,185000,1.0,39.0,Installed,1.0,,1.0,3.0,,,39.0,,3.0,, Good
11449,1000 Brussels,FOREST VILLAGE,185000,,,,,,,,,,,,,,
11450,1000 Brussels City,Apartment,185000,1.0,33.0,Installed,1.0,,,,,,33.0,,3.0,, Good
11451,1030 Schaerbeek,Studio,185000,,53.0,Hyper equipped,0.0,,1.0,4.0,,,53.0,,2.0,0.0, As new
11452,1070 Anderlecht,MOTOWN PARC,185000,,,,,,,,,,,,,,
11453,1190 Forest,FOREST VILLAGE,185000,,,,,,,,,,,,,,
11454,1190 Forest,Forest Village,185000,,,,,,,,,,,,,,
11455,1400 Nivelles,Apartment,185000,2.0,70.0,Hyper equipped,0.0,,1.0,13.0,,,70.0,,4.0,, Good
11456,6700 Arlon,Apartment,185000,1.0,70.0,Installed,0.0,,,,,,70.0,,2.0,, Good
11457,6820 Florenville,Rsidence Htel de France,185000,,,,,,,,,,,,,,
11458,9600 Ronse,House,185000,3.0,137.0,Installed,0.0,,,,,,137.0,60.0,2.0,0.0, Just renovated
11459,1081 Koekelberg,Apartment,185000,1.0,65.0,Semi equipped,0.0,,1.0,2.0,,,65.0,,2.0,0.0, Good
11460,1180 Uccle,Apartment,185000,1.0,45.0,Installed,0.0,,1.0,5.0,,,45.0,,2.0,0.0, Good
11461,1190 Forest,Studio,185000,,44.0,USA hyper equipped,0.0,,1.0,11.0,,,44.0,,2.0,0.0, As new
11462,6717 Attert,Apartment,185000,2.0,73.0,Installed,0.0,,,,,,73.0,,2.0,, To be done up
11463,1000 Bruxelles,Studio,185000,,38.0,,0.0,,,,,,38.0,,4.0,0.0, Good
11464,8370 Blankenberge,Studio,185000,,51.0,Installed,1.0,,,,,,51.0,,,, Good
11465,1370 Jodoigne,Apartment,185000,1.0,55.0,Installed,0.0,,1.0,4.0,,,55.0,,,0.0, Good
11466,9300 Aalst,Duplex,185000,3.0,129.0,Installed,0.0,,,,,,129.0,,2.0,, Good
11467,4040 Herstal,House,185000,4.0,126.0,,0.0,,1.0,20.0,1.0,100.0,126.0,195.0,2.0,, Good
11468,4920 Aywaille,House,185000,3.0,124.0,Semi equipped,0.0,,1.0,2.0,1.0,354.0,124.0,435.0,4.0,0.0, Good
11469,9600 Ronse,House,185000,2.0,,Installed,0.0,,1.0,10.0,1.0,165.0,,291.0,2.0,0.0, To be done up
11470,1070 Anderlecht,Apartment,185000,1.0,55.0,Semi equipped,0.0,,1.0,10.0,,,55.0,,,, Good
11471,4360 Oreye,Apartment,185000,2.0,72.0,USA semi equipped,0.0,,1.0,9.0,,,72.0,,3.0,0.0, As new
11472,6441 Erpion,Apartment,185000,2.0,65.0,Semi equipped,1.0,,1.0,15.0,1.0,300.0,65.0,,,0.0,
11473,9120 kallo,Apartment,185000,2.0,110.0,Installed,0.0,,,,,,110.0,,,, Good
11474,4040 Herstal,House,185000,4.0,130.0,,0.0,,1.0,18.0,1.0,562.0,130.0,640.0,3.0,, Good
11475,1000 BRUXELLES,Apartment,185000,1.0,46.0,Not installed,0.0,,,,,,46.0,,3.0,, To renovate
11476,4300 Waremme Lantremange,Apartment,185000,2.0,72.0,USA semi equipped,0.0,,1.0,10.0,,,72.0,,3.0,0.0, As new
11477,8400 Oostende,Apartment,185000,2.0,65.0,Hyper equipped,0.0,,,,,,65.0,,,0.0, As new
11478,1060 Saint-Gilles,Duplex,185000,2.0,52.0,Installed,0.0,,,,,,52.0,,2.0,, Just renovated
11479,8000 Brugge,Apartment,185000,1.0,69.0,USA installed,0.0,,,,,,69.0,,,0.0, As new
11480,8370 Blankenberge,Apartment,185000,2.0,100.0,Semi equipped,0.0,,,,,,100.0,,,0.0, Good
11481,8370 Blankenberge,Apartment,185000,2.0,100.0,Semi equipped,0.0,,,,,,100.0,,,0.0, To be done up
11482,4000 Lige,Apartment block,185000,2.0,165.0,,0.0,,1.0,40.0,,,165.0,140.0,2.0,, Good
11483,4000 Lige Rocourt,House,185000,3.0,97.0,Hyper equipped,0.0,,,,1.0,63.0,97.0,70.0,2.0,0.0, As new
11484,4020 Lige Bressoux,Apartment block,185000,3.0,130.0,Not installed,0.0,,,,,,130.0,60.0,2.0,, To renovate
11485,8501 HEULE,House,185000,4.0,181.0,Semi equipped,0.0,,,,,,181.0,309.0,2.0,, To be done up
11486,1480 Tubize,Apartment,185000,2.0,75.0,Semi equipped,0.0,,,,,,75.0,,3.0,, Good
11487,1000 Brussels City,Studio,185000,,36.0,Installed,0.0,,1.0,7.0,,,36.0,,4.0,0.0, As new
11488,1140 Evere,Studio,185000,,36.0,Installed,0.0,,1.0,7.0,,,36.0,,4.0,0.0, As new
11489,7110 BOUSSOIT,Apartment,185000,3.0,160.0,Installed,0.0,,,,,,160.0,,,, Good
11490,8370 Blankenberge,Apartment,185000,2.0,100.0,Installed,0.0,,,,,,100.0,,,0.0, To be done up
11491,3350 Linter Neerlinter,House,185000,4.0,140.0,Not installed,0.0,,1.0,140.0,1.0,460.0,140.0,1230.0,2.0,, To renovate
11492,8400 Oostende,House,185000,3.0,141.0,Semi equipped,0.0,,,,,,141.0,562.0,,, Good
11493,9700 Oudenaarde,House,185000,3.0,144.0,,0.0,,,,,,144.0,174.0,2.0,, To be done up
11494,1000 Bruxelles,Studio,185000,,33.0,Installed,0.0,,,,,,33.0,,,, Good
11495,1180 Uccle,Service flat,185000,1.0,47.0,Installed,0.0,,,,,,47.0,,,, Good
11496,1430 REBECQ,Apartment,185000,2.0,65.0,Semi equipped,0.0,,1.0,25.0,,,65.0,,3.0,, Good
11497,7000 Mons,Mixed-use building,185000,3.0,160.0,Not installed,0.0,,,,,,160.0,46.0,3.0,, Good
11498,1190 Forest,Studio,185000,,44.0,USA hyper equipped,0.0,,1.0,11.0,,,44.0,,2.0,0.0, As new
11499,3680 Maaseik,House,185000,2.0,118.0,Installed,0.0,,,,,,118.0,130.0,2.0,, Good
11500,6001 Marcinelle,House,185000,3.0,130.0,Installed,0.0,,1.0,10.0,,,130.0,,2.0,, Just renovated
11501,1120 NEDER-OVER-HEEMBEEK BRU,Apartment,185000,1.0,66.0,Installed,0.0,,,,,,66.0,,2.0,, To be done up
11502,1120 NEDER-OVER-HEEMBEEK BRU,Apartment,185000,1.0,66.0,Installed,0.0,,,,,,66.0,,2.0,, To be done up
11503,5000 Namur,Apartment,185000,2.0,90.0,USA semi equipped,0.0,,1.0,19.0,,,90.0,,2.0,0.0, To be done up
11504,4500 Huy,RESIDENCE HEGOA HUY,185000,,,,,,,,,,,,,,
11505,8430 Middelkerke,Apartment,185000,1.0,50.0,Installed,1.0,,,,,,50.0,,2.0,, Good
11506,4420 Saint-Nicolas,House,185000,2.0,110.0,USA semi equipped,0.0,,,,,,110.0,52.0,2.0,0.0, Good
11507,4432 Xhendremael,House,185000,2.0,90.0,Installed,,,,,,,90.0,157.0,3.0,, Good
11508,9900 Eeklo,Apartment,185000,2.0,75.0,Installed,0.0,,1.0,3.0,,,75.0,,2.0,0.0, Just renovated
11509,8880 sint-eloois-winkel,House,185000,3.0,256.0,Installed,0.0,,,,1.0,260.0,256.0,473.0,,, Good
11510,3800 Sint-Truiden,Apartment,185000,2.0,95.0,Installed,0.0,,,,,,95.0,,,, Good
11511,4300 Waremme,Apartment,185000,2.0,81.0,Installed,0.0,,1.0,4.0,,,81.0,,2.0,0.0, Good
