,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,swimming_pool,state
308,4030 Grivegne,Rsidence Trou-Souris,165000,,,,,,,,,,,,,,
309,4000 Liege,Apartment,165000,2,54,Semi equipped,0.0,,,,,,54,,2,, To be done up
310,8500 Kortrijk,House,165000,3,120,,0.0,,,,,,120,105,,, To renovate
311,4000 LIEGE,Apartment,165000,1,80,,,,,,,,80,,,, Good
312,4100 Seraing,House,165000,3,150,Semi equipped,0.0,,,,,,150,620,3,, To be done up
313,4520 Wanze,House,165000,2,120,,0.0,,,,1.0,600,120,724,2,, To renovate
314,6060 Charleroi Gilly,House,165000,3,155,,0.0,,1.0,22,1.0,200,155,390,2,0.0, As new
315,1731 Asse Zellik,Apartment,165000,2,78,,0.0,,1.0,6,,,78,,,, Good
316,2660 Hoboken,Ground floor,165000,1,78,,0.0,,,,1.0,112,78,,2,, To be done up
317,4430 Ans,House,165000,1,66,Not installed,0.0,,1.0,25,1.0,120,66,188,,, To renovate
318,8400 Oostende,House,165000,2,70,Semi equipped,0.0,,,,,,70,115,,, To renovate
319,2440 Geel,Apartment,165000,1,54,Installed,0.0,,1.0,7,,,54,,2,,
320,3390 Tielt-Winge,House,165000,3,93,Installed,0.0,,,,,,93,,,, Good
321,6670 Gouvy,House,165000,4,250,Not installed,0.0,,,,,,250,,2,, To renovate
322,1000 Bruxelles,Studio,165000,,40,Installed,0.0,,,,,,40,,3,0.0, Good
323,9340 Lede,House,165000,3,295,,0.0,,,,1.0,1,295,388,4,0.0, To renovate
324,7500 Tournai,Apartment,165000,1,100,,,,,,,,100,,2,, Good
325,4020 Liege 2,Apartment,165000,1,53,Installed,0.0,,1.0,7,,,53,,3,,
326,7130 Binche,Ground floor,165000,2,,,0.0,,,,,,,,,0.0, As new
327,8434 Westende,Apartment,165000,1,47,,,,,,,,47,,,0.0, As new
328,4100 Seraing,House,165000,2,95,,0.0,,1.0,60,1.0,50,95,209,,, Just renovated
329,4102 OUGRE,House,165000,2,95,,0.0,,1.0,60,1.0,50,95,209,,, Just renovated
330,8900 Ieper,Apartment,165000,2,,Installed,0.0,,,,,,,,2,0.0, Good
331,9620 Zottegem,Apartment,165000,2,83,Installed,,,,,,,83,,,0.0, As new
332,4190 Ferrieres,House,165000,3,122,Semi equipped,0.0,,,,,,122,85,2,, Good
333,5032 BOTHEY,House,165000,2,102,Semi equipped,0.0,,,,,,102,80,3,,
334,5500 Dinant Falmignoul,Country house,165000,2,106,Semi equipped,0.0,,1.0,24,,,106,1000,4,, To be done up
335,3980 Tessenderlo,Apartment,165000,1,,Installed,0.0,,,,,,,,1,0.0, As new
336,7950 Chivres,Colibris,165000,,,,,,,,,,,,,,
337,4430 Ans,House,165000,2,120,,0.0,,1.0,32,,,120,120,3,0.0, Good
338,7000 Mons,House,165000,1,83,Installed,0.0,,1.0,11,,,83,43,2,0.0, Good
339,9620 Zottegem,House,165000,2,83,Installed,,,,,,,83,32,,0.0, As new
340,1070 Anderlecht,Apartment,165000,2,75,Semi equipped,,,1.0,19,,,75,,2,,
341,1600 Sint-Pieters-Leeuw,Ground floor,165000,1,51,Installed,0.0,,,,,,51,,3,, To be done up
342,7000 Mons,Apartment,165000,1,92,,0.0,,1.0,3,,,92,,2,0.0,
343,8660 La Panne,Studio,165000,,,Installed,1.0,,,,,,,,3,0.0, Good
344,9000 Gent,Studio,165000,,35,Semi equipped,1.0,,,,,,35,,2,, Good
345,5570 Dion,House,165000,3,,Installed,0.0,,,,,,,839,3,,
346,6950 Nassogne,House,165000,4,182,Installed,0.0,,,,,,182,180,3,, To be done up
347,4834 Limbourg,House,165000,2,,Installed,0.0,,,,,,,,3,0.0, To be done up
348,7034 Mons,House,165000,3,152,,,,,,,,152,762,2,, Good
349,9900 Eeklo,House,165000,3,115,,,,,,,,115,80,,0.0, As new
350,1480 Tubize,Apartment,165000,2,76,USA hyper equipped,0.0,,1.0,6,,,76,,3,, As new
351,6927 Bure,House,165000,3,124,Semi equipped,0.0,,,,1.0,259,124,425,3,, To be done up
352,7700 Mouscron,House,165000,3,110,Semi equipped,0.0,,1.0,34,1.0,50,110,160,2,0.0, As new
353,8450 Bredene,House,165000,2,110,Installed,0.0,,,,1.0,20,110,130,2,0.0, To renovate
354,1040 Etterbeek,Studio,165000,,50,,1.0,,,,,,50,,,0.0, Good
355,4040 Herstal,Apartment,165000,1,,,0.0,,1.0,10,,,,,3,, As new
356,8370 Blankenberge,Apartment,165000,2,75,,1.0,,,,,,75,,2,, Good
357,5670 Treignes,House,165000,5,,Installed,,,,,,,,620,,, Good
358,8820 Torhout,Apartment,165000,1,59,,0.0,,,,,,59,,2,,
359,6044 Charleroi Roux,House,165000,1,231,Installed,0.0,,,,,,231,,3,, To renovate
360,7611 La Glanerie,House,165000,3,110,,0.0,,,,,,110,450,,,
361,7611 La Glanerie,House,165000,3,110,,0.0,,,,,,110,450,,,
362,1000 Bruxelles,Studio,165000,,41,Installed,1.0,,1.0,3,,,41,,2,0.0, Good
363,9160 Lokeren,Apartment,165000,3,81,Installed,0.0,,,,,,81,,2,0.0, Good
364,2660 Antwerpen,Apartment,165000,2,90,,0.0,,1.0,5,,,90,,2,0.0,
365,5300 Andenne,House,165000,2,115,Installed,0.0,,,,1.0,300,115,345,2,0.0, Just renovated
366,7021 Havr,House,165000,3,115,Semi equipped,0.0,,1.0,30,1.0,250,115,,,, As new
367,1040 Etterbeek,Studio,165000,,30,Installed,0.0,,,,,,30,,2,, As new
368,1080 Molenbeek-Saint-Jean,Apartment,165000,1,47,Installed,0.0,,1.0,36,,,47,,,0.0, Good
369,4000 Rocourt,Apartment,165000,2,75,,,,,,,,75,,2,, Good
370,5000 Namur,Apartment,165000,1,40,,,,,,,,40,,,, Good
371,3300 Tienen,House,165000,2,145,Not installed,0.0,,,,,,145,213,2,, To renovate
372,4050 Ninane,House,165000,3,95,Semi equipped,,,,,,,95,,2,, To be done up
373,9170 Sint-Gillis-Waas,Ground floor,165000,1,87,Installed,0.0,,1.0,27,,,87,,3,0.0, As new
374,1030 Schaerbeek,Apartment,165000,2,70,,0.0,,1.0,2,,,70,,2,, To renovate
375,1070 Anderlecht,Apartment,165000,1,,Installed,0.0,,1.0,4,,,,,2,,
376,8370 Blankenberge,Studio,165000,,42,Installed,1.0,,1.0,7,,,42,,2,0.0, Good
377,9600 Ronse,Ground floor,165000,1,65,Installed,0.0,,1.0,17,1.0,62,65,,4,0.0, Good
378,4040 Herstal,House,165000,3,,,0.0,,1.0,20,1.0,68,,293,3,,
379,2440 Geel,Ground floor,165000,2,100,,,,1.0,15,,,100,,,,
380,7100 La Louviere,Apartment,165000,2,,,,,,,,,,,,, Good
381,4020 Lige 2,House,165000,2,94,USA installed,1.0,,1.0,10,,,94,,2,, Good
382,2800 Mechelen,Apartment,165000,1,,,,,,,,,,,,, As new
383,4600 Vise,House,165000,4,157,,0.0,,,,,,157,160,2,,
384,1190 Forest,Studio,165000,1,45,Installed,0.0,,1.0,6,,,45,,2,,
385,1500 Halle,Service flat,165000,1,,,0.0,,,,,,,,,, As new
386,6780 Messancy,Apartment,165000,2,,,0.0,,1.0,5,,,,,,0.0,
387,6141 FontainelEvque Forchiesla-Marche,House,165000,3,166,Semi equipped,0.0,,1.0,25,1.0,1000,166,1200,3,,
388,6031 Monceau-sur-Sambre,Apartment,165000,2,100,,,,,,,,100,,2,, As new
389,8560 Wevelgem,Service flat,165000,1,40,Installed,0.0,,,,,,40,,,, Good
390,8800 Roeselare,Apartment,165000,1,70,,0.0,,1.0,7,,,70,,4,, Good
391,8900 Ieper,Apartment,169500,2,,Installed,0.0,,,,,,,,2,0.0, Good
392,5500 Dinant,House,165000,4,114,Installed,0.0,,1.0,20,,,114,,2,,
393,7050 Herchies,House,165000,4,,,,,,,,,,703,4,, To renovate
394,1060 Saint-Gilles,Ground floor,165000,1,47,,0.0,,,,,,47,,,0.0,
395,1480 Tubize,Apartment,165000,1,66,Installed,0.0,,,,,,66,,2,,
396,4020 Lige 2,House,165000,,208,Not installed,0.0,,,,,,208,,2,,
397,9290 Berlare,Apartment,165000,2,81,Installed,0.0,,,,,,81,,2,, Good
398,9290 Berlare,Apartment,165000,2,81,Installed,0.0,,,,,,81,,2,, Good
399,9600 Ronse,ROOOTS,165000,,,,,,,,,,,,,,
400,2100 Deurne,Apartment,165000,2,70,Installed,0.0,,,,,,70,,2,, Good
401,7940 Brugelette,Duplex,165000,1,78,Installed,0.0,,1.0,7,,,78,,,, Good
402,3970 Leopoldsburg,Apartment,165000,2,88,Semi equipped,0.0,,,,,,88,,2,, Good
403,3290 Diest,Ground floor,165000,3,130,Semi equipped,0.0,,,,,,130,,2,, To renovate
404,1000 Brussels,Studio,165000,,37,Installed,0.0,,,,,,37,,2,0.0, As new
405,8430 Middelkerke,Studio,165000,,32,Semi equipped,0.0,,,,,,32,,2,, To renovate
406,8770 Ingelmunster,Apartment,165000,1,60,Not installed,0.0,,1.0,11,,,60,,2,,
407,5020 Flawinne Namur,Apartment,165000,,54,,0.0,,,,,,54,,4,0.0,
408,5020 Flawinne Namur,Apartment,165000,1,62,,0.0,,,,,,62,,4,0.0,
409,1080 MOLENBEEK-SAINT-JEAN,Apartment,165000,2,78,,,,,,,,78,,2,, To renovate
410,8430 Middelkerke,Apartment,165000,1,55,Not installed,1.0,,,,,,55,,,,
411,8670 Oostduinkerke,Apartment,165000,2,66,Installed,0.0,,,,,,66,,,, Good
412,1030 Schaerbeek,Apartment,165000,2,85,Not installed,0.0,,,,,,85,,2,, To renovate
413,5620 Rose,House,165000,4,271,Not installed,,,,,1.0,634,271,742,2,0.0, To renovate
414,9220 Hamme,House,165000,2,117,Installed,0.0,,,,,,117,201,2,, To renovate
415,2490 Balen,Ground floor,165000,1,61,Hyper equipped,0.0,,,,,,61,,,, Good
416,7950 Chivres,Ground floor,165000,2,79,Semi equipped,0.0,,1.0,12,1.0,28,79,,4,,
417,7950 Chivres,Apartment,165000,2,79,Semi equipped,0.0,,1.0,12,1.0,28,79,,4,,
418,3300 Tienen,House,165000,2,145,Semi equipped,0.0,,,,1.0,120,145,240,3,, To renovate
419,3200 Aarschot,Apartment,165000,2,75,Semi equipped,0.0,,,,,,75,,3,, To renovate
420,9051 SINT-DENIJS-WESTREM,Service flat,165000,1,65,Semi equipped,0.0,,,,,,65,,2,, Good
421,9200 Dendermonde,Apartment,165000,2,84,Hyper equipped,1.0,,1.0,15,,,84,,2,0.0, Good
422,8400 Oostende,Apartment,165000,2,64,Installed,0.0,,,,,,64,,2,0.0, To be done up
423,9600 Ronse,Apartment,165000,1,65,Hyper equipped,0.0,,1.0,16,1.0,45,65,,4,,
424,7033 Cuesmes,House,165000,3,100,,,,,,,,100,,2,, Good
425,1080 Molenbeek-St-Jean,Apartment,165000,1,,Semi equipped,,,1.0,9,,,,,1,, Good
426,2000 Antwerp,Studio,165000,1,40,Installed,0.0,,,,,,40,,2,0.0, Just renovated
427,7100 La Louviere,Apartment,165000,2,73,Installed,0.0,,,,,,73,,,0.0, As new
428,8800 Roeselare,Apartment,165000,1,60,Installed,,,1.0,38,,,60,,,0.0, As new
429,3290 Diest,Apartment,165000,2,90,Semi equipped,0.0,,,,,,90,,2,, To renovate
430,4257 Berloz,House,165000,1,85,Semi equipped,,,,,,,85,1156,3,, To renovate
431,6200 Chtelet,House,165000,2,113,Installed,0.0,,1.0,17,1.0,128,113,234,2,, Good
432,7012 Mons,House,165000,3,130,Installed,0.0,,1.0,16,1.0,100,130,150,2,0.0, Just renovated
433,7880 Flobecq,House,165000,5,131,,0.0,,,,,,131,418,2,, To renovate
434,5300 SCLAYN,House,165000,2,110,Installed,0.0,,,,,,110,129,3,,
435,3630 Maasmechelen,House,165000,2,190,,0.0,,,,,,190,126,2,0.0, To be done up
436,5070 Fosses-la-Ville,Town-house,165000,3,,Semi equipped,0.0,,1.0,18,,,,110,3,, To be done up
437,7390 Quaregnon,House,165000,5,317,Installed,,,1.0,17,,,317,160,3,, To be done up
438,1080 MOLENBEEK-SAINT-JEAN,Apartment,165000,2,75,,0.0,,,,,,75,,,, To renovate
439,2100 Antwerpen Deurne,Apartment,165000,2,,Installed,0.0,,,,,,,,2,, Good
440,7390 Quaregnon,Apartment,165000,2,88,Semi equipped,0.0,,,,,,88,,,, As new
441,1040 Etterbeek,Studio,165000,,30,USA installed,0.0,,,,,,30,,,, As new
442,7110 La Louvire Houdeng-Goegnies,Mixed-use building,165000,2,132,Semi equipped,0.0,,,,,,132,90,2,0.0, Good
443,3920 Lommel,Apartment,165000,2,83,Semi equipped,,,,,,,83,,,,
444,1030 Schaerbeek,Apartment,165000,2,65,,0.0,,,,,,65,,2,, To renovate
445,2060 Antwerp,Apartment,165000,1,58,,0.0,,1.0,4,,,58,,2,,
446,2830 Willebroek,Apartment,165000,1,64,,0.0,,1.0,7,,,64,,2,,
447,6567 Merbesle-Chteau Fontaine-Valmont,House,165000,3,120,Installed,0.0,,,,,,120,,3,0.0, Good
448,1082 Berchem-Sainte-Agathe,Apartment,165000,2,70,Semi equipped,0.0,,1.0,7,,,70,,4,0.0, To be done up
449,8400 Oostende,Apartment,165000,1,65,Installed,0.0,,,,,,65,,2,, Good
450,8500 Kortrijk,Apartment,165000,2,65,,0.0,,,,,,65,,,0.0,
451,3130 Begijnendijk,House,165000,2,95,,0.0,,,,,,95,296,3,, To renovate
452,4040 Herstal,Mixed-use building,165000,2,140,Semi equipped,,,,,,,140,158,2,, To be done up
453,4610 Beyne-Heusay,House,165000,2,79,,,,,,,,79,527,3,, To be done up
454,6700 Arlon,House,165000,2,,Installed,0.0,,,,,,,82,2,, Good
455,9300 Aalst,House,165000,2,,USA semi equipped,,,1.0,8,1.0,90,,,2,, To renovate
456,7350 Hensies,House,165000,5,268,Not installed,,,,,,,268,694,3,, To renovate
457,1200 Woluwe-Saint-Lambert,Studio,165000,,40,,,,1.0,8,,,40,,2,, To be done up
458,1480 Tubize,Ground floor,165000,1,60,Installed,0.0,,,,,,60,,3,0.0, As new
459,2100 Antwerpen,Apartment,165000,1,70,,0.0,,1.0,6,,,70,,2,0.0, Good
460,2140 Antwerpen Borgerhout,Apartment,165000,2,97,Installed,,,1.0,5,,,97,,2,, As new
461,4020 Lige 2,Apartment,165000,1,,Semi equipped,,,,,,,,,,, Good
462,4820 DISON,Duplex,165000,3,104,,0.0,,1.0,20,,,104,,2,0.0, Good
463,7080 Frameries,Apartment,165000,2,85,Installed,,,,,,,85,,2,, Good
464,2390 Malle,De Witte Lelie,165000,,,,,,,,,,,,,,
465,9600 Ronse,Apartment,165000,1,65,Hyper equipped,0.0,,1.0,16,1.0,45,65,,4,,
466,9220 Hamme,House,165000,3,,Not installed,0.0,,,,,,,,,,
467,7110 La Louvire Strpy-Bracquegnies,Mixed-use building,165000,3,410,Installed,0.0,,,,,,410,,2,0.0, Good
468,8400 Oostende,Ground floor,165000,2,,Installed,0.0,,,,,,,,,0.0, Good
469,7700 Mouscron,House,165000,2,105,,0.0,,,,,,105,,,,
470,7000 Mons,House,165000,3,,,,,,,,,,62,2,, Good
471,7040 Genly,House,165000,2,,Installed,,,,,,,,357,2,, As new
472,7700 Mouscron,House,165000,3,115,Installed,0.0,,,,1.0,80,115,230,2,, Good
473,8530 Harelbeke,House,165000,3,161,,,,,,,,161,166,,,
474,8670 Sint-Idesbald,Apartment,165000,2,,Installed,,,,,,,,,,0.0, To be done up
475,1020 BRUXELLES,Apartment,165000,2,50,,0.0,,,,,,50,,2,, As new
476,5002 St-Servais,House,165000,2,80,Installed,,,,,,,80,40,2,, Good
477,7110 La Louvire Houdeng-Aimeries,House,165000,3,160,Installed,0.0,,,,,,160,,3,0.0, Good
478,8434 Lombardsijde,House,165000,3,72,Installed,0.0,,,,,,72,239,,0.0,
479,8540 Deerlijk,House,165000,3,179,,,,,,,,179,385,,, To renovate
480,8540 Deerlijk,House,165000,3,179,,,,,,,,179,385,,, To renovate
481,2140 Borgerhout,Apartment,165000,2,,,,,,,,,,,,, To be done up
482,2950 Kapellen,Apartment,165000,2,,Installed,,,,,,,,,2,, To renovate
483,7548 Warchin,House,165000,4,,,,,,,,,,310,3,, To renovate
484,7080 Frameries,House,165000,3,120,Hyper equipped,,,,,1.0,550,120,658,2,, Good
485,7330 Saint-Ghislain,House,165000,2,153,Installed,0.0,,1.0,20,,,153,295,3,0.0, Good
486,7100 La Louvire Haine-Saint-Pierre,House,165000,4,150,Installed,0.0,,,,,,150,,2,0.0, Good
487,1020 Laeken,Ground floor,165000,1,,Installed,0.0,,,,,,,,3,, Good
488,2610 Wilrijk Antwerpen,Apartment,165000,2,80,,0.0,,,,,,80,,2,0.0, To renovate
489,8400 Oostende,Apartment,165000,1,55,,1.0,,,,,,55,,2,0.0, Good
490,9940 Evergem,Apartment,165000,2,72,,0.0,,,,,,72,,2,, Good
491,4000 Lige,Studio,165000,1,,Installed,0.0,,1.0,14,,,,,,, As new
492,1731 Asse,Apartment,165000,2,70,Installed,0.0,,1.0,17,,,70,,4,0.0, Good
493,3700 Tongeren,Apartment,165000,2,110,,0.0,,1.0,7,,,110,,2,,
494,3920 Lommel,Apartment,165000,1,57,,0.0,,,,,,57,,2,,
495,7080 La Bouverie,House,165000,3,,Installed,,,,,,,,,2,, To be done up
496,7520 Ramegnies-chin,House,165000,3,166,Semi equipped,0.0,,1.0,40,1.0,350,166,550,2,, Good
497,8450 Bredene,House,165000,3,,Installed,0.0,,,,1.0,374,,463,2,,
498,8500 Kortrijk,Apartment,165000,1,49,Installed,0.0,,,,,,49,,2,0.0, Good
499,9060 Zelzate,Duplex,165000,3,,,0.0,,,,,,,,3,, Good
500,9300 Aalst,Apartment,165000,2,,Installed,,,,,,,,,,,
501,7618 Taintignies,Apartment,165000,2,86,Installed,,,,,1.0,105,86,,3,, As new
502,7618 Taintignies,Apartment,165000,2,86,Installed,,,,,1.0,105,86,,3,, As new
503,7618 Taintignies,Apartment,165000,2,86,Installed,,,,,1.0,105,86,,3,, As new
504,7618 Taintignies,Apartment,165000,2,83,Installed,,,,,1.0,105,83,,3,, As new
505,8400 Oostende,Apartment,165000,1,,,0.0,,,,,,,,2,0.0, Good
506,6240 Farciennes Pironchamps,House,165000,4,160,,0.0,,,,,,160,310,2,, Good
507,7387 Honnelles Roisin,House,165000,2,,USA hyper equipped,,,,,,,,,3,, Just renovated
508,7860 Lessines,House,165000,3,,,,,,,,,,,2,,
509,5100 NANINNE,House,165000,3,115,,0.0,,,,,,115,,2,, To renovate
510,9660 Brakel,House,165000,2,,,,,,,,,,1064,,, To renovate
511,1070 Anderlecht,Apartment,165000,2,60,Hyper equipped,0.0,,,,,,60,,,0.0, As new
512,3930 Achel,House,165000,2,,,,,,,,,,894,4,,
513,5640 Mettet,House,165000,4,,,0.0,,,,,,,,2,,
514,7390 Quaregnon,House,165000,2,,Installed,0.0,,,,,,,,4,, To renovate
515,8930 Rekkem,House,165000,2,110,Installed,,,1.0,40,1.0,350,110,430,,,
516,8660 De Panne,Apartment,165000,1,,,1.0,,,,,,,,,0.0,
517,6560 Erquelinnes,Mixed-use building,165000,2,399,Installed,0.0,,,,,,399,140,3,,
518,6560 Erquelinnes,House,165000,2,399,Installed,0.0,,,,,,399,140,3,,
519,8930 Lauwe,House,165000,3,148,Semi equipped,,,1.0,35,,,148,158,,,
520,1030 Schaerbeek,Apartment,165000,2,,,,,,,,,,,2,, Just renovated
521,1081 Koekelberg,Ground floor,165000,2,93,,,,1.0,13,,,93,,2,, To be done up
522,5580 Rochefort,Apartment,165000,2,60,Hyper equipped,,,,,,,60,,2,, Just renovated
523,7012 Jemappes,Apartment,165000,4,,Not installed,0.0,,,,,,,,,,
524,8400 Oostende,Apartment,165000,1,46,,0.0,,,,,,46,,,,
525,8400 Oostende,Apartment,165000,2,,Installed,0.0,,,,,,,,,0.0, To renovate
526,8400 Oostende,Apartment,165000,2,,Installed,0.0,,,,,,,,,0.0, To renovate
527,8800 Roeselare,Apartment,165000,2,,,,,,,,,,,,0.0,
528,4101 Jemeppe-sur-Meuse,Mixed-use building,165000,4,,,0.0,,,,,,,,2,0.0, To be done up
529,6200 Chtelet,House,165000,3,,,,,,,,,,315,2,, As new
530,7012 Flnu,House,165000,3,,Installed,,,,,,,,,3,,
531,1030 Schaerbeek,Studio,165000,,55,USA semi equipped,,,,,,,55,,2,, Good
532,7140 Morlanwelz,House,165000,3,,,0.0,,,,,,,75,3,0.0, Just renovated
533,7340 WASMES,House,165000,3,,USA semi equipped,0.0,,,,,,,,,,
534,4682 HEURE-LE-ROMAIN,House,165000,2,,,0.0,,,,,,,,2,, Just renovated
535,3000 Leuven,Kot,165000,1,16,,1.0,,,,,,16,,2,0.0, As new
536,7330 Saint-Ghislain,Apartment,165000,2,,,,,,,,,,,,,
537,8870 Izegem,House,165000,3,150,Installed,0.0,,,,1.0,1,150,229,3,0.0, Just renovated
538,8800 Roeselare,Apartment,165000,2,,,,,,,,,,,3,, Good
539,7000 Mons,House,165000,2,,,,,,,,,,,,,
540,7900 Leuze-En-Hainaut,House,165000,3,161,Installed,0.0,,,,,,161,255,2,,
541,8500 Kortrijk,House,165000,4,,Installed,,,,,,,,,,,
542,3450 Geetbets,House,165000,2,,,0.0,,,,,,,,2,,
543,8930 Menen,House,165000,4,,,,,,,,,,355,,,
544,4400 Flmalle,Mixed-use building,165000,2,,,,,,,,,,,,,
545,5670 Maze,House,165000,2,,Semi equipped,0.0,,,,,,,646,,,
546,7334 Hautrage,House,165000,4,,,,,,,,,,,,,
547,8573 Anzegem,Apartment,165000,1,,,0.0,,,,,,,,2,,
548,6000 Charleroi,Studio,165000,3,,,,,,,,,,,,,
549,1030 Schaerbeek,Apartment,165000,1,67,Installed,0.0,,,,,,67,,2,,
550,8930 Menen,House,165000,5,272,,,,,,,,272,149,,,
551,5540 Hastire,Chalet,165000,2,,,,,,,,,,259,4,,
552,2400 Mol,Other properties,165000,4,,,0.0,,,,1.0,248,,248,3,,
553,5000 Namur,NOVIA - Appartements,165195,,,,,,,,,,,,,,
554,4470 Saint-Georges-sur-Meuse,House,165239,2,107,,0.0,,,,1.0,150,107,331,4,, As new
555,8300 Knokke,Kot,165499,1,,,0.0,,,,,,,,,0.0, As new
556,2100 Antwerpen,Apartment,165500,1,,Installed,0.0,,,,1.0,15,,,,, As new
557,3670 Oudsbergen,Apartment,165807,1,61,,,,,,,,61,,,,
558,3000 Leuven,Studio,166000,,22,,1.0,,,,,,22,,,0.0, As new
559,2200 Herentals,Apartment,166000,1,60,,0.0,,1.0,6,,,60,,4,, Good
560,7380 Quivrain,Apartment,166000,2,96,,0.0,,,,,,96,,2,,
561,2200 Herentals,Apartment,166000,1,,Installed,0.0,,1.0,11,,,,,,, As new
562,9000 Gent,Studio,166000,,36,Installed,0.0,,,,,,36,,1,0.0, As new
563,8370 Blankenberge,Apartment,166000,2,65,Installed,1.0,,1.0,2,,,65,,2,, Good
564,8530 Harelbeke,Apartment,166000,2,102,Installed,,,,,,,102,,,0.0, As new
565,9100 SINT-NIKLAAS,House,166000,1,89,Semi equipped,0.0,,,,,,89,,,, Good
566,2200 Herentals,Apartment,166000,1,60,,0.0,,1.0,6,,,60,,4,, Good
567,3001 Leuven,Studio,166000,2,,,1.0,,,,,,,,,, Good
568,7618 Taintignies,Apartment,166000,2,80,Installed,,,,,1.0,34,80,,3,, As new
569,7618 Taintignies,Apartment,166000,2,80,Semi equipped,,,,,1.0,34,80,,3,, As new
570,2200 Herentals,Residentie Lino,166000,,,,,,,,,,,,,,
571,4960 Malmedy Bellevaux-Ligneuville,House,166990,3,175,,,,,,,,175,593,3,, As new
572,4690 Bassenge,House,167000,2,153,Installed,0.0,,1.0,86,1.0,430,153,540,4,0.0, Good
573,7333 Saint-Ghislain,Rsidences Erwitt Fonta,167000,,,,,,,,,,,,,,
574,6810 Chiny,Apartment,167000,1,83,Installed,0.0,,,,,,83,,,0.0, As new
575,9030 Mariakerke,Country house,167000,3,110,Semi equipped,0.0,,,,,,110,170,,, To renovate
576,4000 Liege,Mixed-use building,167000,3,110,,0.0,,,,,,110,52,2,, To be done up
577,4000 Liege,House,167000,3,110,,0.0,,,,,,110,52,2,, To be done up
578,6150 Anderlues,Apartment,167000,1,,Installed,,,1.0,30,,,,,2,, As new
579,3740 Bilzen,House,167000,3,129,Semi equipped,0.0,,,,,,129,642,3,, To be done up
580,2000 Antwerp,Apartment,167000,2,72,,0.0,,,,,,72,,2,, Good
581,5300 Vezin,Apartment,167000,2,95,Hyper equipped,0.0,,,,,,95,,3,, Good
582,6000 Charleroi,House,167000,2,,Installed,0.0,,,,,,,,3,, Good
583,8380 Zeebrugge,House,167000,2,100,Not installed,0.0,,,,,,100,165,,,
584,8900 Ieper,House,167000,2,140,Semi equipped,0.0,,,,,,140,240,,, To renovate
585,6150 Anderlues,House,167000,3,115,Semi equipped,0.0,,,,,,115,,3,, Just renovated
586,2060 Antwerp,Apartment,167000,1,43,,,,1.0,16,,,43,,3,, Good
587,2400 Mol,House,167000,3,110,Installed,0.0,,,,,,110,126,,, Good
588,8400 Oostende,Studio,167000,2,,Installed,0.0,,,,,,,,2,, Just renovated
589,9470 Denderleeuw,Apartment,167000,1,,,,,,,,,,,,0.0, As new
590,2850 Boom,House,167000,2,,Installed,0.0,,1.0,3,,,,68,2,0.0, Good
591,4040 Herstal,House,167000,3,,,,,,,1.0,110,,250,2,, To be done up
592,9308 Hofstade,Apartment,167000,2,,Semi equipped,,,,,,,,,,0.0,
593,6560 Grand-Reng,House,167000,3,95,Installed,0.0,,1.0,20,1.0,100,95,183,4,,
594,7340 PTURAGES,House,167000,3,,Not installed,0.0,,,,,,,327,,,
595,7600 Pruwelz,Ground floor,167000,2,,,0.0,,,,,,,,2,, Just renovated
596,9420 Mere,House,167000,2,,,,,,,,,,175,,,
597,1090 Jette,Apartment,167000,1,50,Installed,,,,,,,50,,2,, As new
598,7012 Jemappes,House,167000,2,132,Installed,0.0,,1.0,13,,,132,295,2,,
599,3700 Tongeren,Apartment,167000,1,,,0.0,,,,,,,,,, As new
600,3700 Tongeren,Apartment,167000,1,,,0.0,,,,,,,,,, As new
601,3970 Leopoldsburg,Apartment,167000,2,95,,,,,,,,95,,,,
602,2000 Antwerp,Studio,167000,1,37,,,,,,,,37,,,, As new
603,8434 Westende,Madison A,167000,,,,,,,,,,,,,,
604,8600 Diksmuide,Apartment,167375,3,,,,,,,,,,,,,
605,4020 Liege,Apartment,167500,2,68,,0.0,,1.0,34,,,68,,3,0.0, Good
606,6900 Marche-en-Famenne,Apartment,167500,1,60,Semi equipped,0.0,,,,,,60,,4,, As new
607,5500 Dinant,House,167500,3,157,Semi equipped,,,1.0,35,1.0,480,157,600,3,, Good
608,7090 Braine-le-Comte,Apartment,167500,2,69,Installed,0.0,,1.0,14,,,69,,4,,
609,2610 Wilrijk,Apartment,167500,1,68,Semi equipped,0.0,,1.0,15,,,68,,,, Just renovated
610,4900 Spa,Apartment block,167500,5,,,0.0,,,,,,,,2,, Good
611,7012 Mons,House,167500,3,114,Installed,0.0,,1.0,10,1.0,25,114,130,2,, Good
612,4000 Lige,Apartment,167500,1,44,,,,,,,,44,,,, As new
613,7500 Tournai,House,167500,3,180,,,,,,,,180,230,2,, Good
614,4020 Lige,Apartment,167500,2,66,Installed,0.0,,,,1.0,33,66,,,,
615,8450 Bredene,Apartment,167500,2,,USA semi equipped,0.0,,,,,,,,,, To renovate
616,8660 De Panne,Apartment,167500,1,42,Installed,1.0,,,,,,42,,,0.0, As new
617,9800 Deinze,Apartment,167500,2,85,,,,,,,,85,,,, Just renovated
618,8550 Zwevegem,Apartment,167572,1,73,,0.0,,1.0,8,,,73,,2,,
